SALE PRICE,address,latitude,longitude,neighborhood,burough,zip code,GROSS SQUARE FEET,land sq feet
485000,"2746 TENBROECK AVENUE,BRONX,NY",40.86671835,-73.85259783,BRONXDALE,BRONX,10469,1375,3425
605000,"2732 MATTHEWS AVENUE,BRONX,NY",40.866603399999995,-73.8623342,BRONXDALE,BRONX,10467,1998,2300
429000,"2742 TENBROECK AVENUE,BRONX,NY",40.8666002,-73.85260249,BRONXDALE,BRONX,10469,1375,2142
457000,"2740 PEARSALL AVENUE,BRONX,NY",40.86650385,-73.85167781,BRONXDALE,BRONX,10469,1364,2042
406000,"2732 YATES AVENUE,BRONX,NY",40.86647095,-73.85449179999999,BRONXDALE,BRONX,10469,1176,2500
435000,"2738 MICKLE AVENUE,BRONX,NY",40.86644625,-73.84043325,BRONXDALE,BRONX,10469,1054,2800
10350000,"4848 BROADWAY,MANHATTAN,NY",40.866262,-73.92427653,INWOOD,MANHATTAN,10034,24985,7550
375000,"2724 GUNTHER AVENUE,BRONX,NY",40.86624545,-73.83659735,BAYCHESTER,BRONX,10469,1088,1520
425000,"2719 HERING AVENUE,BRONX,NY",40.86613325,-73.85404266,BRONXDALE,BRONX,10469,1218,2500
500000,"2728 MICKLE AVENUE,BRONX,NY",40.86604445,-73.84044435,BRONXDALE,BRONX,10469,1054,2800
605000,"2710 LURTING AVENUE,BRONX,NY",40.8658967,-73.85649845,BRONXDALE,BRONX,10469,1920,2500
330000,"906 ALLERTON AVENUE,BRONX,NY",40.865299799999995,-73.8610645,PELHAM PARKWAY NORTH,BRONX,10469,1040,2502
400000,"1140 ALLERTON AVENUE,BRONX,NY",40.8651725,-73.85408188,PELHAM PARKWAY NORTH,BRONX,10469,1180,1800
400000,"1142 ALLERTON AVENUE,BRONX,NY",40.8651713,-73.85401653,PELHAM PARKWAY NORTH,BRONX,10469,1180,2100
367500,"1518 ALLERTON AVENUE,BRONX,NY",40.86494835,-73.8426006,PELHAM GARDENS,BRONX,10469,1048,2750
400000,"2573 WESTERVELT AVENUE,BRONX,NY",40.86476965,-73.84005044,PELHAM GARDENS,BRONX,10469,768,2478
440000,"2567 EASTCHESTER ROAD,BRONX,NY",40.864739799999995,-73.84383085,PELHAM PARKWAY NORTH,BRONX,10469,683,5000
325000,"2560 EASTCHESTER ROAD,BRONX,NY",40.86472405,-73.84306925,PELHAM GARDENS,BRONX,10469,1048,1696
4100000,"2547 CRUGER AVE,BRONX,NY",40.864675,-73.86661249,BRONXDALE,BRONX,10467,2200,5000
425000,"2561 FENTON AVENUE,BRONX,NY",40.8645773,-73.84461859,PELHAM PARKWAY NORTH,BRONX,10469,1260,2500
750000,"2542 RADCLIFF AVENUE,BRONX,NY",40.8645254,-73.86035068,PELHAM PARKWAY NORTH,BRONX,10469,2320,7500
499990,"2544 WOODHULL AVENUE,BRONX,NY",40.86437715,-73.84148058,PELHAM GARDENS,BRONX,10469,1360,2500
425000,"2552 MICKLE AVENUE,BRONX,NY",40.86429315,-73.8405586,PELHAM GARDENS,BRONX,10469,1400,2000
620000,"2534 HONE AVE,BRONX,NY",40.86402625,-73.85752120000001,PELHAM PARKWAY NORTH,BRONX,10469,1786,7500
63600000,"109 SHERMAN AVENUE,MANHATTAN,NY",40.86365475,-73.92476146,INWOOD,MANHATTAN,10034,22805,8000
530000,"2530 KINGSLAND AVENUE,BRONX,NY",40.863595200000006,-73.83866979999999,PELHAM GARDENS,BRONX,10469,1406,3500
3600000,"2627 WEBSTER AVENUE,BRONX,NY",40.863377,-73.88943563,BEDFORD PARK/NORWOOD,BRONX,10458,11935,3130
5700000,"569 ACADEMY STREET,MANHATTAN,NY",40.8633371,-73.92290190000001,INWOOD,MANHATTAN,10034,13265,3500
670000,"1245 MACE AVENUE,BRONX,NY",40.8631381,-73.8512348,PELHAM PARKWAY NORTH,BRONX,10469,1584,3075
485000,"2506 FENTON AVE,BRONX,NY",40.86307925,-73.84418534,PELHAM PARKWAY NORTH,BRONX,10469,1304,5000
515000,"2505 WOODHULL AVENUE,BRONX,NY",40.8630016,-73.84199185,PELHAM GARDENS,BRONX,10469,1464,2000
355000,"2449 MATTHEWS AVENUE,BRONX,NY",40.86270995,-73.86294115,PELHAM PARKWAY NORTH,BRONX,10467,1140,2500
14900000,"2333 LORING PLACE NORTH,BRONX,NY",40.8625499,-73.907873,KINGSBRIDGE HTS/UNIV HTS,BRONX,10468,26556,5811
725000,"1530 MACE AVENUE,BRONX,NY",40.86254829999999,-73.84209711,PELHAM GARDENS,BRONX,10469,1368,7500
510000,"1590 MACE AVENUE,BRONX,NY",40.862466299999994,-73.840053,PELHAM GARDENS,BRONX,10469,1628,2752
910000,"2434 BRONX PARK EAST,BRONX,NY",40.8624117,-73.87017416,BRONXDALE,BRONX,10467,2140,6463
6475000,"2358 UNIVERSITY AVENUE,BRONX,NY",40.8623243,-73.90507059999999,KINGSBRIDGE HTS/UNIV HTS,BRONX,10468,8927,10000
710000,"2436 WALLACE AVENUE,BRONX,NY",40.86231035,-73.86428769999999,PELHAM PARKWAY NORTH,BRONX,10467,2200,2500
360000,"2441 YOUNG AVENUE,BRONX,NY",40.8622534,-73.84862513,PELHAM PARKWAY NORTH,BRONX,10469,716,3558
407000,"2475 DELANOY AVENUE,BRONX,NY",40.86224985,-73.8345171,PELHAM GARDENS,BRONX,10469,1250,3308
535000,"2445 WESTERVELT AVENUE,BRONX,NY",40.862216700000005,-73.84013729,PELHAM GARDENS,BRONX,10469,1760,3200
520000,"2432 THROOP AVENUE,BRONX,NY",40.862015299999996,-73.85084641,PELHAM PARKWAY NORTH,BRONX,10469,1697,2500
450000,"2424 HERING AVENUE,BRONX,NY",40.86193515,-73.85374085,PELHAM PARKWAY NORTH,BRONX,10469,1168,2458
730000,"2425 BOUCK AVENUE,BRONX,NY",40.8617498,-73.850403,PELHAM PARKWAY NORTH,BRONX,10469,1904,4300
465000,"2418 MORGAN AVENUE,BRONX,NY",40.86155745,-73.8452047,PELHAM PARKWAY NORTH,BRONX,10469,1093,2500
625000,"1151 WARING AVENUE,BRONX,NY",40.8612575,-73.8537799,PELHAM PARKWAY NORTH,BRONX,10469,1812,5885
673000,"2401 MORGAN AVENUE,BRONX,NY",40.8611451,-73.84561398,PELHAM PARKWAY NORTH,BRONX,10469,1312,3750
532000,"2405 KINGSLAND AVE,BRONX,NY",40.86105065,-73.83927249999999,PELHAM GARDENS,BRONX,10469,1224,2733
569000,"2341 BARNES AVENUE,BRONX,NY",40.86071595,-73.86394159999999,PELHAM PARKWAY NORTH,BRONX,10467,1800,2500
425000,"1456 WARING AVENUE,BRONX,NY",40.86069925,-73.84417911,PELHAM PARKWAY NORTH,BRONX,10469,1120,2400
789000,"2233 BOLLER AVENUE,BRONX,NY",40.86058749,-73.82487894,BAYCHESTER,BRONX,10475,2290,3325
499900,"4048 DEREIMER AVE,BRONX,NY",40.8605765,-73.82673340000001,BAYCHESTER,BRONX,10466,1224,2375
485000,"4060 DEREIMER,BRONX,NY",40.8605765,-73.82673340000001,BAYCHESTER,BRONX,10466,1400,4750
439999,"4370 DEREIMER AVENUE,BRONX,NY",40.8605765,-73.82673340000001,WAKEFIELD,BRONX,10466,1152,1750
789143,"2231 BOLLER AVE,BRONX,NY",40.86057296,-73.82487076,BAYCHESTER,BRONX,10475,2290,3325
540000,"2347 TIEMANN AVENUE,BRONX,NY",40.860330600000005,-73.83830309,PELHAM GARDENS,BRONX,10469,1496,5000
875000,"2333 LODOVICK AVE,BRONX,NY",40.86022145,-73.837414,PELHAM GARDENS,BRONX,10469,1912,5600
530000,"2308 SEYMOUR AVENUE,BRONX,NY",40.860106,-73.84617740000002,PELHAM PARKWAY NORTH,BRONX,10469,1664,2339
425000,"2336 MICKLE AVENUE,BRONX,NY",40.8600787,-73.84066238,PELHAM GARDENS,BRONX,10469,1216,2500
6975000,"65-67 NAGLE AVENUE,MANHATTAN,NY",40.86007,-73.92864200000001,WASHINGTON HEIGHTS UPPER,MANHATTAN,10040,21080,6400
950000,"2351 WALTON AVENUE,BRONX,NY",40.85997655,-73.90201401,FORDHAM,BRONX,10468,3024,4750
795000,"2302 ESPLANADE,BRONX,NY",40.85994065,-73.85426744,PELHAM PARKWAY NORTH,BRONX,10469,2142,2185
700000,"2320 LODOVICK AVE,BRONX,NY",40.8596583,-73.83694055,PELHAM GARDENS,BRONX,10469,2021,5000
4750000,"3512 BOSTON ROAD,BRONX,NY",40.859559399999995,-73.86735159999999,BAYCHESTER,BRONX,10469,3224,32256
725000,"1614 BOSTON ROAD,BRONX,NY",40.859559399999995,-73.86735159999999,CROTONA PARK,BRONX,10460,205,5093
550000,"1581 ASTOR AVENUE,BRONX,NY",40.85955825,-73.84051465,PELHAM GARDENS,BRONX,10469,1500,3815
680000,"1410 ASTOR AVENUE,BRONX,NY",40.8594764,-73.84573905,PELHAM PARKWAY NORTH,BRONX,10469,2265,2538
700000,"1613 ASTOR AVENUE,BRONX,NY",40.859433200000005,-73.83956145,PELHAM GARDENS,BRONX,10469,2040,6630
515000,"2321 BRUNER AVENUE,BRONX,NY",40.85933315,-73.83364571,PELHAM GARDENS,BRONX,10469,1612,2742
619000,"2221 TENBROECK AVENUE,BRONX,NY",40.859069500000004,-73.85330418,PELHAM PARKWAY NORTH,BRONX,10469,1584,3300
870000,"1839 STILLWELL AVENUE,BRONX,NY",40.85906325,-73.83262755,PELHAM GARDENS,BRONX,10469,1664,4725
805000,"2500 BATHGATE AVENUE,BRONX,NY",40.859035399999996,-73.88764116,BELMONT,BRONX,10458,2500,2058
800000,"1325 PELHAM PARKWAY NORTH,BRONX,NY",40.8588092,-73.84813,PELHAM PARKWAY NORTH,BRONX,10469,1856,3500
585000,"2224 ESPLANADE,BRONX,NY",40.85867285,-73.85514295,PELHAM PARKWAY NORTH,BRONX,10469,1636,2352
728000,"2214 WOODHULL AVENUE,BRONX,NY",40.8584977,-73.84165899,PELHAM GARDENS,BRONX,10469,1620,5000
680000,"2220 GUNTHER AVENUE,BRONX,NY",40.8581939,-73.8360571,PELHAM GARDENS,BRONX,10469,1560,5367
730000,"2223 LODOVICK AVENUE,BRONX,NY",40.85799665,-73.83751469,PELHAM GARDENS,BRONX,10469,2058,5000
800000,"2482 HOFFMAN,BRONX,NY",40.857858799999995,-73.88669159999999,BELMONT,BRONX,10458,2640,1300
450000,"2463 HOFFMAN STREET,BRONX,NY",40.85761675,-73.88732834,BELMONT,BRONX,10458,1324,1606
435000,"2473 CAMBRELENG AVENUE,BRONX,NY",40.8566624,-73.88384452,BELMONT,BRONX,10458,1404,1717
26500000,"2463 HUGHES AVENUE,BRONX,NY",40.85664620000001,-73.88586974,BELMONT,BRONX,10458,13520,6556
1226000,"918 PELHAM PARKWAY SOUTH,BRONX,NY",40.85657695,-73.86113953,PELHAM PARKWAY SOUTH,BRONX,10462,3500,2431
1661000,"654 KING AVENUE,BRONX,NY",40.85639815,-73.78944359,CITY ISLAND,BRONX,10464,3988,15004
565000,"2137 TOMLINSON AVENUE,BRONX,NY",40.8560281,-73.85700728,PELHAM PARKWAY SOUTH,BRONX,10461,1496,5000
713000,"2006 NARRAGANSETT AVE,BRONX,NY",40.85591229999999,-73.8511488,PELHAM PARKWAY SOUTH,BRONX,10461,1032,2834
16575000,"2470 BEAUMONT AVENUE,BRONX,NY",40.8559057,-73.88323244,BELMONT,BRONX,10458,9900,3361
565000,"2133 TOMLINSON AVE,BRONX,NY",40.85588805,-73.85694051,PELHAM PARKWAY SOUTH,BRONX,10461,1496,5000
640000,"1550 RHINELANDER AVENUE,BRONX,NY",40.85573615,-73.84214853,PELHAM PARKWAY SOUTH,BRONX,10461,1431,5000
1750000,"2361 HOFFMAN STREET,BRONX,NY",40.85534737,-73.88917224,BELMONT,BRONX,10458,2850,4738
410000,"630 MINNIEFORD AVE,BRONX,NY",40.85527405,-73.79001885,CITY ISLAND,BRONX,10464,1104,2500
2400000,"2357 HOFFMAN STREET,BRONX,NY",40.85518475,-73.8895184,BELMONT,BRONX,10458,7501,7118
870000,"2115 BURR AVENUE,BRONX,NY",40.855162799999995,-73.82855765,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,2590,5000
420000,"2428 CAMBRELENG AVENUE,BRONX,NY",40.8551487,-73.88463932,BELMONT,BRONX,10458,1120,1320
515000,"1945 NARRAGANSETT AVENUE,BRONX,NY",40.855034,-73.85092285,PELHAM PARKWAY SOUTH,BRONX,10461,1400,2500
440000,"1560 MCDONALD STREET,BRONX,NY",40.854980600000005,-73.84212529,PELHAM PARKWAY SOUTH,BRONX,10461,1152,1800
644000,"2876 EAST 197TH STREET,BRONX,NY",40.854405299999996,-73.83202156,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1352,5000
12795181,"1978 UNIVERSITY AVENUE,BRONX,NY",40.85440429999999,-73.91122074,HIGHBRIDGE/MORRIS HEIGHTS,BRONX,10453,15443,5717
5700000,"708 LYDIG,BRONX,NY",40.8543944,-73.8673425,PELHAM PARKWAY SOUTH,BRONX,10462,17716,8926
1450000,"2329 ARTHUR AVENUE,BRONX,NY",40.85412565,-73.88905022,BELMONT,BRONX,10458,1500,3002
23901449,"2404 CROTONA AVENUE,BRONX,NY",40.8540852,-73.8833755,BELMONT,BRONX,10458,55500,15000
480000,"1923 TENBROECK AVENUE,BRONX,NY",40.85406879999999,-73.85122314,MORRIS PARK/VAN NEST,BRONX,10461,1520,2475
669000,"2033 LURTING AVENUE,BRONX,NY",40.853881,-73.85779379,PELHAM PARKWAY SOUTH,BRONX,10461,1926,2500
875000,"2058 MAYFLOWER AVE,BRONX,NY",40.85357425,-73.83353222,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,2016,5206
560000,"1961 TOMLINSON AVENUE,BRONX,NY",40.8532987,-73.85513115,MORRIS PARK/VAN NEST,BRONX,10461,1480,2500
580000,"2051 BOGART AVENUE,BRONX,NY",40.8529595,-73.86133702,PELHAM PARKWAY SOUTH,BRONX,10462,1368,2500
625000,"2311 CAMBRELENG AVENUE,BRONX,NY",40.852867100000005,-73.88630326,BELMONT,BRONX,10458,1788,2500
579000,"2019 PAULDING AVENUE,BRONX,NY",40.85286255,-73.85917103,PELHAM PARKWAY SOUTH,BRONX,10462,1920,2500
495000,"525 MINNIEFORD AVENUE,BRONX,NY",40.85280175,-73.78880895,CITY ISLAND,BRONX,10464,1345,2500
568750,"1056 NEILL AVENUE,BRONX,NY",40.852649799999995,-73.85727225,MORRIS PARK/VAN NEST,BRONX,10461,1722,2500
1200000,"512 MINNIEFORD AVENUE,BRONX,NY",40.85264229999999,-73.78822331,CITY ISLAND,BRONX,10464,3070,16000
20800000,"440 AUDUBON AVENUE,MANHATTAN,NY",40.852624,-73.929618,WASHINGTON HEIGHTS UPPER,MANHATTAN,10040,66240,14231
975000,"2067 RYER AVE,BRONX,NY",40.85248105,-73.90131859,FORDHAM,BRONX,10457,1536,2969
600000,"2067 RYER AVENUE,BRONX,NY",40.85248105,-73.90131859,FORDHAM,BRONX,10457,1536,2969
999000,"2065 RYER AVENUE,BRONX,NY",40.85237375,-73.90134008,FORDHAM,BRONX,10457,2796,6411
738000,"1958 EASTCHESTER ROAD,BRONX,NY",40.8523106,-73.84318175,PELHAM PARKWAY SOUTH,BRONX,10461,2080,5000
911460,"432 AUDUBON AVENUE,MANHATTAN,NY",40.85228865,-73.93002440000001,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,2544,1667
33000000,"3250 WESTCHESTER AVENUE,BRONX,NY",40.8522401,-73.8282184,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,52830,76527
540000,"2303 CROTONA AVENUE,BRONX,NY",40.85222305,-73.88467368,BELMONT,BRONX,10458,1628,2000
430000,"2047 ANTHONY AVENUE,BRONX,NY",40.85220245,-73.90260025,FORDHAM,BRONX,10457,1240,774
2000000,"603 WEST 185TH STREET,MANHATTAN,NY",40.852062100000005,-73.93241996,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,5050,1450
539500,"1846 YATES AVENUE,BRONX,NY",40.85197305,-73.85121149,MORRIS PARK/VAN NEST,BRONX,10461,1656,2525
2600000,"2051 RYER AVENUE,BRONX,NY",40.85193595,-73.901421,FORDHAM,BRONX,10457,3352,3930
710000,"1844 YATES AVENUE,BRONX,NY",40.851890399999995,-73.85116085,MORRIS PARK/VAN NEST,BRONX,10461,1851,4000
475000,"2032 MATTHEWS AVENUE,BRONX,NY",40.85164775,-73.86277195,MORRIS PARK/VAN NEST,BRONX,10462,1516,2500
625000,"1186 LAKEWOOD PL,BRONX,NY",40.85162105,-73.84968461,PELHAM PARKWAY SOUTH,BRONX,10461,1480,5885
710000,"1180 LAKEWOOD PLACE,BRONX,NY",40.851550399999994,-73.84989300000001,PELHAM PARKWAY SOUTH,BRONX,10461,2010,4524
715000,"1826 YATES AVENUE,BRONX,NY",40.85146785,-73.85084253,MORRIS PARK/VAN NEST,BRONX,10461,2020,3742
480000,"915 NEILL AVENUE,BRONX,NY",40.85114915,-73.86168538,MORRIS PARK/VAN NEST,BRONX,10462,1224,2468
590000,"1817 YATES AVE,BRONX,NY",40.85112645,-73.85111606,MORRIS PARK/VAN NEST,BRONX,10461,1813,3325
695000,"151 BOWNE STREET,BRONX,NY",40.8511179,-73.7877213,CITY ISLAND,BRONX,10464,2215,3613
530000,"449 KING AVENUE,BRONX,NY",40.8510881,-73.78669625,CITY ISLAND,BRONX,10464,1154,5000
490000,"447 KING AVENUE,BRONX,NY",40.8509956,-73.78657834,CITY ISLAND,BRONX,10464,1013,5000
500000,"1841 TOMLINSON,BRONX,NY",40.850921500000005,-73.853277,MORRIS PARK/VAN NEST,BRONX,10461,1161,2500
415000,"205 KIRBY STREET,BRONX,NY",40.85087120000001,-73.78601974,CITY ISLAND,BRONX,10464,1323,3600
725000,"1864 HONE AVENUE,BRONX,NY",40.85062795,-73.85587282,MORRIS PARK/VAN NEST,BRONX,10461,2156,2708
570000,"1830 HAIGHT AVENUE,BRONX,NY",40.8505566,-73.8535492,MORRIS PARK/VAN NEST,BRONX,10461,1641,2500
925000,"235 DITMARS STREET,BRONX,NY",40.85037935,-73.78493892,CITY ISLAND,BRONX,10464,2840,7722
32000000,"720 WEST 181ST STREET,MANHATTAN,NY",40.8502607,-73.93681740000001,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,51144,12400
525000,"1197 VAN NEST AVENUE,BRONX,NY",40.8500115,-73.84796,MORRIS PARK/VAN NEST,BRONX,10461,1672,2500
640000,"1937 FOWLER AVENUE,BRONX,NY",40.84984925,-73.8612266,MORRIS PARK/VAN NEST,BRONX,10462,2000,2469
389000,"2137 BELMONT AVENUE,BRONX,NY",40.84980335,-73.88925014,EAST TREMONT,BRONX,10457,1248,1290
500000,"164 DITMARS STREET,BRONX,NY",40.84977295,-73.78634446,CITY ISLAND,BRONX,10464,1040,5225
385219,"1985 BRONXDALE AVENUE,BRONX,NY",40.8495713,-73.86421879,MORRIS PARK/VAN NEST,BRONX,10462,1224,1332
914000,"75 DITMARS STREET,BRONX,NY",40.849549200000006,-73.78949281,CITY ISLAND,BRONX,10464,1944,7500
12225000,"601 WEST 181ST STREET,MANHATTAN,NY",40.849521700000004,-73.9338827,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,25260,5000
525000,"1641 TENBROECK AVENUE,BRONX,NY",40.84944975,-73.84761946,MORRIS PARK/VAN NEST,BRONX,10461,1512,2000
725000,"246 ECHO PLACE,BRONX,NY",40.84938515,-73.90382136,MOUNT HOPE/MOUNT EDEN,BRONX,10457,2178,3325
1850000,"248 ECHO PLACE,BRONX,NY",40.849342799999995,-73.90371631,MOUNT HOPE/MOUNT EDEN,BRONX,10457,2134,2500
612000,"1653 HERING AVENUE,BRONX,NY",40.84913985,-73.84849090000002,MORRIS PARK/VAN NEST,BRONX,10461,1160,3200
600000,"1947 HUNT AVENUE,BRONX,NY",40.84908485,-73.86618195,MORRIS PARK/VAN NEST,BRONX,10462,1476,2499
11925000,"130 WADSWORTH AVENUE,MANHATTAN,NY",40.8490387,-73.9357314,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,35582,7500
520000,"1648 YATES AVE,BRONX,NY",40.84891629999999,-73.84885924,MORRIS PARK/VAN NEST,BRONX,10461,1460,2908
521000,"1851 MAYFLOWER AVENUE,BRONX,NY",40.8488382,-73.8343321,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1584,2494
705000,"1613 TENBROECK AVENUE,BRONX,NY",40.84877055,-73.8470876,MORRIS PARK/VAN NEST,BRONX,10461,2160,5410
599000,"1861 MULFORD AVENUE,BRONX,NY",40.84875315,-73.83522911,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1840,2375
40100000,"385 FT WASHINGTON AVENUE,MANHATTAN,NY",40.848119399999995,-73.93958470000001,WASHINGTON HEIGHTS UPPER,MANHATTAN,10033,56850,12750
550000,"1607 HERING AVE,BRONX,NY",40.84807775,-73.84765042,MORRIS PARK/VAN NEST,BRONX,10461,1476,5000
1900000,"4228 PARK AVENUE,BRONX,NY",40.84803205,-73.89855481,BATHGATE,BRONX,10457,5980,8775
397000,"314 KING AVE,BRONX,NY",40.84801470000001,-73.78418735,CITY ISLAND,BRONX,10464,700,2600
580000,"232 MT. HOPE PLACE,BRONX,NY",40.8479688,-73.90496961,MOUNT HOPE/MOUNT EDEN,BRONX,10457,1450,1951
299000,"60 TIER STREET,BRONX,NY",40.84793405,-73.78935139,CITY ISLAND,BRONX,10464,636,1800
570000,"1721 HONE AVENUE,BRONX,NY",40.8479293,-73.85422042,MORRIS PARK/VAN NEST,BRONX,10461,1460,2500
500000,"1817 MAYFLOWER AVENUE,BRONX,NY",40.847926,-73.83441531,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1513,2375
389000,"1910 WHITE PLAINS ROAD,BRONX,NY",40.84792245,-73.86684675,MORRIS PARK/VAN NEST,BRONX,10462,1120,1080
535000,"3220 WATT AVENUE,BRONX,NY",40.847913399999996,-73.8199193,COUNTRY CLUB,BRONX,10465,1592,2666
36161535,"217-221 HAVEN AVENUE,MANHATTAN,NY",40.84784245,-73.94203878,WASHINGTON HEIGHTS LOWER,MANHATTAN,10033,64518,13350
275000,"346 WILLIAM AVENUE,BRONX,NY",40.84775545,-73.78923816,CITY ISLAND,BRONX,10464,780,2548
505000,"1811 BOGART AVENUE,BRONX,NY",40.84764335,-73.85839484,MORRIS PARK/VAN NEST,BRONX,10462,1496,1658
550000,"1730 RADCLIFF AVENUE,BRONX,NY",40.84736465,-73.85654790000001,MORRIS PARK/VAN NEST,BRONX,10462,1805,2500
575000,"1719 COLDEN,BRONX,NY",40.8472734,-73.85589518,MORRIS PARK/VAN NEST,BRONX,10462,1800,2500
489850,"1656 HONE AVENUE,BRONX,NY",40.84713235,-73.85310515,MORRIS PARK/VAN NEST,BRONX,10461,1404,2500
371124,"2145 MOHEGAN AVENUE,BRONX,NY",40.846975799999996,-73.88241054,EAST TREMONT,BRONX,10460,621,3905
495000,"1826 ANTHONY AVENUE,BRONX,NY",40.8469724,-73.90352359999999,MOUNT HOPE/MOUNT EDEN,BRONX,10457,1261,5515
41000000,"200 HAVEN AVENUE,MANHATTAN,NY",40.8469102,-73.94274364,WASHINGTON HEIGHTS LOWER,MANHATTAN,10033,124789,26075
555000,"1824 ANTHONY AVENUE,BRONX,NY",40.8469006,-73.90350413,MOUNT HOPE/MOUNT EDEN,BRONX,10457,1469,5247
660000,"1618 OHM AVENUE,BRONX,NY",40.8468284,-73.82087390000001,COUNTRY CLUB,BRONX,10465,2000,3742
525000,"1987 CROTONA AVE,BRONX,NY",40.8466058,-73.890514,EAST TREMONT,BRONX,10457,1400,2636
19100000,"1727 WALTON AVENUE,BRONX,NY",40.846565500000004,-73.9110905,MOUNT HOPE/MOUNT EDEN,BRONX,10453,45310,12500
547000,"1630 HONE AVENUE,BRONX,NY",40.84654985,-73.852621,MORRIS PARK/VAN NEST,BRONX,10461,1426,2500
556500,"1714 JARVIS AVENUE,BRONX,NY",40.84650465,-73.8295066,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1462,2500
655000,"1655 PAULDING AVENUE,BRONX,NY",40.84649665,-73.85421732,MORRIS PARK/VAN NEST,BRONX,10462,1906,5000
550000,"1982 BELMONT AVENUE,BRONX,NY",40.8464938,-73.89108327,EAST TREMONT,BRONX,10457,1496,2735
499000,"3205 AMPERE AVENUE,BRONX,NY",40.846410299999995,-73.82082221,COUNTRY CLUB,BRONX,10465,1632,2450
625000,"3247 AMPERE AVENUE,BRONX,NY",40.8463899,-73.81891467,COUNTRY CLUB,BRONX,10465,1702,2500
550000,"1816 WALLACE AVENUE,BRONX,NY",40.84636645,-73.86343695,MORRIS PARK/VAN NEST,BRONX,10462,1512,2375
515000,"976 VAN NEST AVENUE,BRONX,NY",40.84636505,-73.85573315,MORRIS PARK/VAN NEST,BRONX,10462,1666,2500
669000,"1812 WALLACE AVENUE,BRONX,NY",40.84630385,-73.86339485,MORRIS PARK/VAN NEST,BRONX,10462,2094,2375
385000,"1730 EDISON AVENUE,BRONX,NY",40.84630245,-73.83233078,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1208,2375
436610,"1730 EDISON AVENUE,BRONX,NY",40.84630245,-73.83233078,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1208,2375
510000,"1613 LURTING AVENUE,BRONX,NY",40.846266899999996,-73.85183415,MORRIS PARK/VAN NEST,BRONX,10461,1513,2500
7540000,"1831 WHITE PLAINS ROAD,BRONX,NY",40.8461229,-73.866647,MORRIS PARK/VAN NEST,BRONX,10462,10938,3375
620000,"1082 PIERCE AVENUE,BRONX,NY",40.84604585,-73.85086875,MORRIS PARK/VAN NEST,BRONX,10461,1970,3000
420000,"1591 HAIGHT AVENUE,BRONX,NY",40.84604145,-73.85055421,MORRIS PARK/VAN NEST,BRONX,10461,1176,3000
400000,"1061 PIERCE AVENUE,BRONX,NY",40.84601,-73.85185445,MORRIS PARK/VAN NEST,BRONX,10461,1309,2500
346500,"1620A PAULDING AVENUE,BRONX,NY",40.8460028,-73.85332240000001,MORRIS PARK/VAN NEST,BRONX,10462,960,1800
422000,"932 VAN NEST AVENUE,BRONX,NY",40.845687,-73.85719321,MORRIS PARK/VAN NEST,BRONX,10462,1312,2000
436000,"1652 JARVIS AVENUE,BRONX,NY",40.8455032,-73.828837,SCHUYLERVILLE/PELHAM BAY,BRONX,10461,1260,2300
540000,"1038 PIERCE AVENUE,BRONX,NY",40.8454046,-73.8522894,MORRIS PARK/VAN NEST,BRONX,10461,1442,2500
499000,"830 KINSELLA STREET,BRONX,NY",40.845357299999996,-73.86108864,MORRIS PARK/VAN NEST,BRONX,10462,1432,875
530000,"1731 BARNES AVENUE,BRONX,NY",40.8453374,-73.86262679,MORRIS PARK/VAN NEST,BRONX,10462,1622,2375
565000,"176 SCHOFIELD STREET,BRONX,NY",40.8452606,-73.78416518,CITY ISLAND,BRONX,10464,1827,5000
14100000,"565-567 WEST 175TH STREET,MANHATTAN,NY",40.8451145,-73.93559229,WASHINGTON HEIGHTS LOWER,MANHATTAN,10033,24144,5645
444000,"1643 BOGART AVENUE,BRONX,NY",40.84510445,-73.85640085,MORRIS PARK/VAN NEST,BRONX,10462,1122,2500
480000,"1657 FOWLER AVENUE,BRONX,NY",40.84508115,-73.85749595,MORRIS PARK/VAN NEST,BRONX,10462,1512,2500
475000,"987 PIERCE AVENUE,BRONX,NY",40.8449189,-73.85430167,MORRIS PARK/VAN NEST,BRONX,10462,1370,1518
11600000,"560-562 WEST 174TH STREET,MANHATTAN,NY",40.844788,-73.937043,WASHINGTON HEIGHTS LOWER,MANHATTAN,10033,31860,7500
